# columns t, x, y, theta, theta_filtered.  origin = (320, 895)
0.000000000000000000e+00,-1.020000000000000000e+02,9.500000000000000000e+02,9.612828044398480642e+01,9.612801385722832492e+01
1.000000000000000021e-03,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.611302301344888122e+01
2.000000000000000042e-03,-1.010000000000000000e+02,9.480000000000000000e+02,9.608135701867583123e+01,9.610669605741642840e+01
3.000000000000000062e-03,-1.020000000000000000e+02,9.500000000000000000e+02,9.612828044398480642e+01,9.610883136856750752e+01
4.000000000000000083e-03,-1.020000000000000000e+02,9.490000000000000000e+02,9.613468884779240398e+01,9.611247871673937482e+01
5.000000000000000104e-03,-1.020000000000000000e+02,9.490000000000000000e+02,9.613468884779240398e+01,9.611308436121531429e+01
6.000000000000000125e-03,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.611298716479171844e+01
7.000000000000000146e-03,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.611585355873690162e+01
8.000000000000000167e-03,-1.020000000000000000e+02,9.490000000000000000e+02,9.613468884779240398e+01,9.611753190227250343e+01
9.000000000000001055e-03,-1.020000000000000000e+02,9.490000000000000000e+02,9.613468884779240398e+01,9.610569077329844845e+01
1.000000000000000021e-02,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.606869975524571714e+01
1.099999999999999936e-02,-1.020000000000000000e+02,9.490000000000000000e+02,9.613468884779240398e+01,9.600541462289135097e+01
1.200000000000000025e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.593876817268237289e+01
1.300000000000000114e-02,-8.900000000000000000e+01,9.500000000000000000e+02,9.535208840220354887e+01,9.591484848391228013e+01
1.400000000000000029e-02,-1.020000000000000000e+02,9.490000000000000000e+02,9.613468884779240398e+01,9.595705565622628797e+01
1.499999999999999944e-02,-1.020000000000000000e+02,9.490000000000000000e+02,9.613468884779240398e+01,9.603241872242205091e+01
1.600000000000000033e-02,-1.020000000000000000e+02,9.490000000000000000e+02,9.613468884779240398e+01,9.609025018838926258e+01
1.700000000000000122e-02,-1.020000000000000000e+02,9.490000000000000000e+02,9.613468884779240398e+01,9.610828573322508817e+01
1.800000000000000211e-02,-1.000000000000000000e+02,9.500000000000000000e+02,9.600900595749452293e+01,9.609010285720941624e+01
1.899999999999999953e-02,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.604356190792307757e+01
2.000000000000000042e-02,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.597331146883622921e+01
2.100000000000000130e-02,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.589796509035645045e+01
2.199999999999999872e-02,-8.800000000000000000e+01,9.500000000000000000e+02,9.529229596298566207e+01,9.585955719236463324e+01
2.299999999999999961e-02,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.588314208580266040e+01
2.400000000000000050e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.594369022281583170e+01
2.500000000000000139e-02,-9.900000000000000000e+01,9.490000000000000000e+02,9.595557307750384268e+01,9.600182725735285771e+01
2.600000000000000228e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.604149471885210687e+01
2.699999999999999969e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.606221306600748733e+01
2.800000000000000058e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.606732789829767682e+01
2.900000000000000147e-02,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.606364733119541199e+01
2.999999999999999889e-02,-1.000000000000000000e+02,9.500000000000000000e+02,9.600900595749452293e+01,9.605961679268320097e+01
3.099999999999999978e-02,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.606049882884670410e+01
3.200000000000000067e-02,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.606596520840412268e+01
3.300000000000000155e-02,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.607372402832275782e+01
3.400000000000000244e-02,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.608320411683877182e+01
3.500000000000000333e-02,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.609402286158201889e+01
3.600000000000000422e-02,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.610173633466365573e+01
3.699999999999999817e-02,-1.020000000000000000e+02,9.490000000000000000e+02,9.613468884779240398e+01,9.609561295062593445e+01
3.799999999999999906e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.606249861157635905e+01
3.899999999999999994e-02,-1.020000000000000000e+02,9.500000000000000000e+02,9.612828044398480642e+01,9.599702053874409557e+01
4.000000000000000083e-02,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.591876127473915403e+01
4.100000000000000172e-02,-8.900000000000000000e+01,9.500000000000000000e+02,9.535208840220354887e+01,9.587535458882319972e+01
4.200000000000000261e-02,-1.000000000000000000e+02,9.500000000000000000e+02,9.600900595749452293e+01,9.589928181632056692e+01
4.300000000000000350e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.596872510677434320e+01
4.399999999999999745e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.603693128264218615e+01
4.499999999999999833e-02,-1.020000000000000000e+02,9.500000000000000000e+02,9.612828044398480642e+01,9.607754105857746652e+01
4.599999999999999922e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.609013542990969370e+01
4.700000000000000011e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.608686730763663775e+01
4.800000000000000100e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.608050876490928260e+01
4.900000000000000189e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.607790900447255922e+01
5.000000000000000278e-02,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.607981304637200992e+01
5.100000000000000366e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.608242524222937675e+01
5.200000000000000455e-02,-1.020000000000000000e+02,9.490000000000000000e+02,9.613468884779240398e+01,9.607965783907258128e+01
5.299999999999999850e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.606863074940908120e+01
5.399999999999999939e-02,-1.000000000000000000e+02,9.500000000000000000e+02,9.600900595749452293e+01,9.605312338116232240e+01
5.500000000000000028e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.603868028002368362e+01
5.600000000000000117e-02,-1.000000000000000000e+02,9.500000000000000000e+02,9.600900595749452293e+01,9.602765590051532740e+01
5.700000000000000205e-02,-1.000000000000000000e+02,9.500000000000000000e+02,9.600900595749452293e+01,9.601998460357953036e+01
5.800000000000000294e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.601482854253195853e+01
5.900000000000000383e-02,-9.900000000000000000e+01,9.490000000000000000e+02,9.595557307750384268e+01,9.601275122386492455e+01
5.999999999999999778e-02,-1.000000000000000000e+02,9.490000000000000000e+02,9.601529149084795733e+01,9.601524910360224396e+01
6.099999999999999867e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.602113747467882376e+01
6.199999999999999956e-02,-1.000000000000000000e+02,9.500000000000000000e+02,9.600900595749452293e+01,9.602909398927553752e+01
6.300000000000000044e-02,-1.000000000000000000e+02,9.500000000000000000e+02,9.600900595749452293e+01,9.604119695650729227e+01
6.400000000000000133e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.605809275592784502e+01
6.500000000000000222e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.607483633332601869e+01
6.600000000000000311e-02,-1.020000000000000000e+02,9.490000000000000000e+02,9.613468884779240398e+01,9.608470829412338787e+01
6.700000000000000400e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.608557883962220103e+01
6.800000000000000488e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.608136067341274611e+01
6.900000000000000577e-02,-1.010000000000000000e+02,9.500000000000000000e+02,9.606864980022538703e+01,9.607693878122522335e+01
7.000000000000000666e-02,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.607349909117429831e+01
7.100000000000000755e-02,-1.010000000000000000e+02,9.490000000000000000e+02,9.607499678937828946e+01,9.606911787688866866e+01
